plan_id,plate_id,fungus_id,independent_run,isolate_id,well,candidate_id,dose_slot,dose_value,dose_unit,role,technical_replicate,layout_status
fungal-67f41e49c7ce,s_cerevisiae-run1-plate1,s_cerevisiae,1,,H3,F008,D2,,,treatment,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run1-plate1,s_cerevisiae,1,,G12,F008,D2,,,treatment,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run1-plate1,s_cerevisiae,1,,C5,F008,D2,,,material_only_blank,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run1-plate1,s_cerevisiae,1,,A3,F008,D2,,,material_only_blank,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run1-plate1,s_cerevisiae,1,,F2,F008,D2,,,material_only_blank,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run1-plate1,s_cerevisiae,1,,E3,F008,D3,,,treatment,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run1-plate1,s_cerevisiae,1,,D8,F008,D3,,,treatment,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run1-plate1,s_cerevisiae,1,,A4,F008,D3,,,treatment,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run1-plate1,s_cerevisiae,1,,A9,F008,D3,,,material_only_blank,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run1-plate1,s_cerevisiae,1,,B7,F008,D3,,,material_only_blank,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run1-plate1,s_cerevisiae,1,,A8,F008,D3,,,material_only_blank,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run1-plate1,s_cerevisiae,1,,G8,F008,D4,,,treatment,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run1-plate1,s_cerevisiae,1,,A12,F008,D4,,,treatment,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run1-plate1,s_cerevisiae,1,,G11,F008,D4,,,treatment,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run1-plate1,s_cerevisiae,1,,D12,F008,D4,,,material_only_blank,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run1-plate1,s_cerevisiae,1,,A5,F008,D4,,,material_only_blank,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run1-plate1,s_cerevisiae,1,,F5,F008,D4,,,material_only_blank,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run1-plate1,s_cerevisiae,1,,F12,F010,D1,,,treatment,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run1-plate1,s_cerevisiae,1,,H1,F010,D1,,,treatment,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run1-plate1,s_cerevisiae,1,,F1,F010,D1,,,treatment,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run1-plate1,s_cerevisiae,1,,D3,F010,D1,,,material_only_blank,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run1-plate1,s_cerevisiae,1,,D1,F010,D1,,,material_only_blank,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run1-plate1,s_cerevisiae,1,,E9,F010,D1,,,material_only_blank,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run1-plate1,s_cerevisiae,1,,G2,F010,D2,,,treatment,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run1-plate1,s_cerevisiae,1,,F10,F010,D2,,,treatment,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run1-plate1,s_cerevisiae,1,,B8,F010,D2,,,treatment,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run1-plate1,s_cerevisiae,1,,D9,F010,D2,,,material_only_blank,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run1-plate1,s_cerevisiae,1,,F7,F010,D2,,,material_only_blank,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run1-plate1,s_cerevisiae,1,,A10,F010,D2,,,material_only_blank,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run1-plate1,s_cerevisiae,1,,H10,F010,D3,,,treatment,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run1-plate1,s_cerevisiae,1,,B3,F010,D3,,,treatment,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run1-plate1,s_cerevisiae,1,,E7,F010,D3,,,treatment,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run1-plate1,s_cerevisiae,1,,E5,F010,D3,,,material_only_blank,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run1-plate1,s_cerevisiae,1,,F6,F010,D3,,,material_only_blank,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run1-plate1,s_cerevisiae,1,,F11,F010,D3,,,material_only_blank,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run1-plate1,s_cerevisiae,1,,H11,F010,D4,,,treatment,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run1-plate1,s_cerevisiae,1,,A11,F010,D4,,,treatment,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run1-plate1,s_cerevisiae,1,,C2,F010,D4,,,treatment,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run1-plate1,s_cerevisiae,1,,B10,F010,D4,,,material_only_blank,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run1-plate1,s_cerevisiae,1,,C1,F010,D4,,,material_only_blank,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run1-plate1,s_cerevisiae,1,,A7,F010,D4,,,material_only_blank,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run1-plate1,s_cerevisiae,1,,C9,,,,,vehicle_growth,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run1-plate1,s_cerevisiae,1,,G3,,,,,vehicle_growth,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run1-plate1,s_cerevisiae,1,,B1,,,,,vehicle_growth,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run1-plate1,s_cerevisiae,1,,F8,,,,,medium_blank,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run1-plate1,s_cerevisiae,1,,E6,,,,,medium_blank,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run1-plate1,s_cerevisiae,1,,D5,,,,,medium_blank,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run1-plate1,s_cerevisiae,1,,A1,,,,,reference_antifungal,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run1-plate1,s_cerevisiae,1,,C8,,,,,reference_antifungal,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run1-plate1,s_cerevisiae,1,,E2,,,,,reference_antifungal,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,B4,F003,D1,,,treatment,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,F2,F003,D1,,,treatment,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,C7,F003,D1,,,treatment,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,C8,F003,D1,,,material_only_blank,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,H7,F003,D1,,,material_only_blank,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,C3,F003,D1,,,material_only_blank,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,B7,F003,D2,,,treatment,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,G5,F003,D2,,,treatment,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,G11,F003,D2,,,treatment,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,E2,F003,D2,,,material_only_blank,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,E4,F003,D2,,,material_only_blank,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,G8,F003,D2,,,material_only_blank,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,H4,F003,D3,,,treatment,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,B11,F003,D3,,,treatment,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,F11,F003,D3,,,treatment,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,A6,F003,D3,,,material_only_blank,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,C4,F003,D3,,,material_only_blank,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,B12,F003,D3,,,material_only_blank,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,B10,F003,D4,,,treatment,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,E1,F003,D4,,,treatment,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,B2,F003,D4,,,treatment,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,D7,F003,D4,,,material_only_blank,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,H6,F003,D4,,,material_only_blank,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,H2,F003,D4,,,material_only_blank,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,G10,F008,D1,,,treatment,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,A11,F008,D1,,,treatment,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,F4,F008,D1,,,treatment,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,F9,F008,D1,,,material_only_blank,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,F6,F008,D1,,,material_only_blank,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,D5,F008,D1,,,material_only_blank,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,G6,F008,D2,,,treatment,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,H9,F008,D2,,,treatment,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,E6,F008,D2,,,treatment,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,E10,F008,D2,,,material_only_blank,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,B5,F008,D2,,,material_only_blank,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,G2,F008,D2,,,material_only_blank,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,F7,F008,D3,,,treatment,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,D3,F008,D3,,,treatment,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,B1,F008,D3,,,treatment,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,E7,F008,D3,,,material_only_blank,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,H3,F008,D3,,,material_only_blank,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,C1,F008,D3,,,material_only_blank,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,C2,F008,D4,,,treatment,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,B3,F008,D4,,,treatment,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,A9,F008,D4,,,treatment,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,A1,F008,D4,,,material_only_blank,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,C6,F008,D4,,,material_only_blank,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,G7,F008,D4,,,material_only_blank,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,B8,F010,D1,,,treatment,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,F5,F010,D1,,,treatment,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,H11,F010,D1,,,treatment,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,F1,F010,D1,,,material_only_blank,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,C10,F010,D1,,,material_only_blank,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,B6,F010,D1,,,material_only_blank,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,A10,F010,D2,,,treatment,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,D6,F010,D2,,,treatment,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,D9,F010,D2,,,treatment,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,D2,F010,D2,,,material_only_blank,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,H12,F010,D2,,,material_only_blank,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,D12,F010,D2,,,material_only_blank,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,A8,F010,D3,,,treatment,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,B9,F010,D3,,,treatment,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,C5,F010,D3,,,treatment,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,A5,F010,D3,,,material_only_blank,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,F3,F010,D3,,,material_only_blank,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,F12,F010,D3,,,material_only_blank,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,G1,F010,D4,,,treatment,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,H5,F010,D4,,,treatment,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,G4,F010,D4,,,treatment,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,E11,F010,D4,,,material_only_blank,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,C12,F010,D4,,,material_only_blank,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,F8,F010,D4,,,material_only_blank,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,H10,,,,,vehicle_growth,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,E3,,,,,vehicle_growth,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,D11,,,,,vehicle_growth,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,C9,,,,,medium_blank,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,F10,,,,,medium_blank,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,A12,,,,,medium_blank,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,G3,,,,,reference_antifungal,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,D8,,,,,reference_antifungal,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_cerevisiae-run2-plate1,s_cerevisiae,2,,D10,,,,,reference_antifungal,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,A11,F003,D1,,,treatment,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,C6,F003,D1,,,treatment,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,F3,F003,D1,,,treatment,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,G10,F003,D1,,,material_only_blank,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,B8,F003,D1,,,material_only_blank,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,A2,F003,D1,,,material_only_blank,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,D3,F003,D2,,,treatment,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,H8,F003,D2,,,treatment,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,C9,F003,D2,,,treatment,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,C4,F003,D2,,,material_only_blank,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,E7,F003,D2,,,material_only_blank,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,C5,F003,D2,,,material_only_blank,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,F7,F003,D3,,,treatment,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,G2,F003,D3,,,treatment,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,D7,F003,D3,,,treatment,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,G6,F003,D3,,,material_only_blank,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,F6,F003,D3,,,material_only_blank,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,D5,F003,D3,,,material_only_blank,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,G12,F003,D4,,,treatment,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,F4,F003,D4,,,treatment,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,G7,F003,D4,,,treatment,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,F11,F003,D4,,,material_only_blank,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,F2,F003,D4,,,material_only_blank,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,A12,F003,D4,,,material_only_blank,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,B10,F008,D1,,,treatment,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,A3,F008,D1,,,treatment,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,H2,F008,D1,,,treatment,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,A10,F008,D1,,,material_only_blank,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,H12,F008,D1,,,material_only_blank,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,A5,F008,D1,,,material_only_blank,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,E12,F008,D2,,,treatment,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,E11,F008,D2,,,treatment,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,G11,F008,D2,,,treatment,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,B2,F008,D2,,,material_only_blank,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,A6,F008,D2,,,material_only_blank,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,D6,F008,D2,,,material_only_blank,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,C2,F008,D3,,,treatment,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,F1,F008,D3,,,treatment,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,E3,F008,D3,,,treatment,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,H6,F008,D3,,,material_only_blank,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,B7,F008,D3,,,material_only_blank,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,H3,F008,D3,,,material_only_blank,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,G3,F008,D4,,,treatment,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,D1,F008,D4,,,treatment,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,E1,F008,D4,,,treatment,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,H11,F008,D4,,,material_only_blank,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,H10,F008,D4,,,material_only_blank,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,E9,F008,D4,,,material_only_blank,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,G4,F010,D1,,,treatment,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,H5,F010,D1,,,treatment,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,C12,F010,D1,,,treatment,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,D4,F010,D1,,,material_only_blank,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,F10,F010,D1,,,material_only_blank,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,A4,F010,D1,,,material_only_blank,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,E2,F010,D2,,,treatment,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,B5,F010,D2,,,treatment,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,B1,F010,D2,,,treatment,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,C11,F010,D2,,,material_only_blank,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,B4,F010,D2,,,material_only_blank,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,E5,F010,D2,,,material_only_blank,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,C1,F010,D3,,,treatment,1,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,G1,F010,D3,,,treatment,2,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,F8,F010,D3,,,treatment,3,illustrative_not_lab_approved
fungal-67f41e49c7ce,s_pombe-run1-plate1,s_pombe,1,,D9,F010,D3,,,material_only_blank,1,illustrative_not_lab_approved
